2.04	106680	106649	106690	6.27829e-28	-0.0369016	0.0369016
2.05	106677	106650	106687	6.27814e-28	-0.0337828	0.0337828
2.06	106675	106651	106685	6.27802e-28	-0.0306408	0.0306408
2.07	106674	106651	106682	6.27792e-28	-0.0276004	0.0276004
2.08	106672	106652	106680	6.27782e-28	-0.0246499	0.0246499
2.09	106670	106653	106677	6.27774e-28	-0.0218117	0.0218117
2.1	106669	106653	106675	6.27766e-28	-0.0191116	0.0191116
2.11	106668	106654	106673	6.27758e-28	-0.0165904	0.0165904
2.12	106667	106654	106671	6.27751e-28	-0.0142714	0.0142714
2.13	106665	106655	106669	6.27744e-28	-0.0121788	0.0121788
2.14	106664	106655	106667	6.27738e-28	-0.0103304	0.0103304
2.15	106663	106655	106666	6.27732e-28	-0.008723	0.008723
2.16	106662	106656	106665	6.27726e-28	-0.00733828	0.00733828
2.17	106662	106656	106663	6.27721e-28	-0.00614911	0.00614911
2.18	106661	106656	106663	6.27717e-28	-0.00512952	0.00512952
2.19	106660	106656	106662	6.27713e-28	-0.00425641	0.00425641
2.2	106660	106657	106661	6.2771e-28	-0.00350828	0.00350828
2.21	106659	106657	106660	6.27707e-28	-0.00286801	0.00286801
2.22	106659	106657	106660	6.27704e-28	-0.00232142	0.00232142
2.23	106658	106657	106659	6.27702e-28	-0.00185642	0.00185642
2.24	106658	106657	106659	6.277e-28	-0.00146292	0.00146292
2.25	106658	106657	106659	6.27699e-28	-0.00113185	0.00113185
2.26	106658	106657	106659	6.27698e-28	-0.000855565	0.000855565
2.27	106657	106657	106658	6.27697e-28	-0.000627529	0.000627529
2.28	106657	106657	106658	6.27696e-28	-0.000441698	0.000441698
2.29	106657	106658	106658	6.27696e-28	-0.000292259	0.000292259
2.3	106657	106658	106658	6.27696e-28	-0.000174187	0.000174187
2.31	106657	106658	106658	6.27695e-28	-8.2713e-05	8.2713e-05
2.32	106657	106658	106658	6.27695e-28	-1.34592e-05	1.34592e-05
2.33	106657	106658	106658	6.27695e-28	3.67556e-05	-3.67556e-05
2.34	106657	106658	106658	6.27695e-28	6.93852e-05	-6.93852e-05
2.35	106657	106658	106658	6.27695e-28	9.0057e-05	-9.0057e-05
2.36	106657	106658	106658	6.27695e-28	0.000102835	-0.000102835
2.37	106657	106658	106658	6.27696e-28	0.000110812	-0.000110812
2.38	106657	106658	106658	6.27696e-28	0.000116137	-0.000116137
2.39	106657	106658	106658	6.27696e-28	0.000120142	-0.000120142
2.4	106657	106658	106658	6.27696e-28	0.000123614	-0.000123614
2.41	107082	106658	106657	-0.836897	0.488342	0.348555
2.42	107231	106707	106936	-1.66863	1.25583	0.412801
2.43	107292	106783	106988	-2.49008	1.9711	0.518985
2.44	107357	106855	107073	-3.29618	2.67768	0.6185
2.45	107413	106925	107152	-4.08196	3.36342	0.718541
2.46	107462	106994	107232	-4.84257	4.02678	0.815783
2.47	107503	107060	107310	-5.57332	4.66531	0.908008
2.48	107538	107124	107384	-6.26971	5.27638	0.993332
2.49	107567	107185	107452	-6.92745	5.85691	1.07053
2.5	107589	107243	107514	-7.54247	6.40349	1.13899
2.51	107605	107298	107569	-8.111	6.91313	1.19787
2.52	107616	107349	107616	-8.62951	7.3838	1.24571
2.53	107623	107396	107654	-9.09483	7.81367	1.28116
2.54	107627	107439	107682	-9.50407	8.20013	1.30394
2.55	107627	107478	107701	-9.85472	8.53972	1.31499
2.56	107622	107512	107710	-10.1446	8.82862	1.31598
2.57	107614	107540	107710	-10.3719	9.06313	1.30882
2.58	107601	107564	107705	-10.5353	9.24005	1.29529
2.59	107583	107582	107694	-10.6338	9.35697	1.27682
2.6	107562	107593	107679	-10.6667	9.41255	1.25412
2.61	107535	107599	107661	-10.6338	9.4067	1.22709
2.62	107505	107598	107639	-10.5353	9.33995	1.1954
2.63	107471	107592	107614	-10.3719	9.2131	1.15884
2.64	107433	107579	107585	-10.1446	9.02748	1.11712
2.65	107392	107560	107551	-9.85472	8.78444	1.07027
2.66	107348	107536	107514	-9.50407	8.48511	1.01896
2.67	107301	107506	107473	-9.09483	8.13095	0.963874
2.68	107251	107470	107429	-8.62951	7.72368	0.905832
2.69	107200	107429	107382	-8.111	7.26599	0.845009
2.7	107145	107382	107334	-7.54247	6.76242	0.780048
2.71	107085	107331	107282	-6.92745	6.21794	0.709507
2.72	107020	107276	107225	-6.26971	5.63769	0.63202
2.73	106948	107217	107163	-5.57332	5.02699	0.546326
2.74	106869	107156	107095	-4.84257	4.38991	0.452651
2.75	106783	107092	107020	-4.08196	3.72928	0.352679
2.76	106692	107026	106940	-3.29618	3.04722	0.24896
2.77	106597	106958	106857	-2.49008	2.3463	0.143784
2.78	106500	106887	106772	-1.66863	1.62992	0.0387129
2.79	106402	106814	106688	-0.836897	0.902694	-0.0657967
